,0,1,2,3,4,5,6,7,8,9,10
0,0.3526473986604981,0.4685057338283719,0.9962821994833179,0.23805769449408798,0.4187642229314952,0.41203475007807633,0.035882775049454474,0.2171185637686841,0.8212396648679205,0.12499778981596465,0.6542012108799125
1,0.8883669505350688,0.2913716965203512,0.272395721434353,0.6620642645906368,0.3625004886022891,0.9247522428994294,0.41257214432309774,0.5154549984109061,0.1365815653008675,0.9291584212518381,0.7259171981209741
2,0.15261374797331873,0.6677356334766433,0.10774099656115343,0.30216549433890194,0.189085818055872,0.14185142183869504,0.621893197855375,0.2525378085535541,0.024761022149731637,0.35816090521777977,0.13960976887989784
3,0.6489397113559054,0.5294609244496533,0.3391728270598757,0.47191455159345364,0.39992484160164976,0.45199213064634114,0.8954023528015355,0.8658078952225057,0.7471950803353143,0.012542675589398367,0.7413862358799734
4,0.9266949721669056,0.13352893818019906,0.7216075950135505,0.6417516017663154,0.6401738633547507,0.9853106200953379,0.7347226789651305,0.5769062639490522,0.26720188471201556,0.2996914876581902,0.49479762359073876
5,0.2837349914685119,0.637788264161429,0.6677906274383527,0.6789234010031128,0.1283949744146632,0.6445988614549278,0.3977169229029488,0.8807421370800795,0.44563133808900024,0.6467267808687622,0.44940900852783416
6,0.6463558036264014,0.2686223636272048,0.3498603391731545,0.10078114332007548,0.8800175194999905,0.5931346260630541,0.6983327197048321,0.741069050006979,0.351438734594959,0.07264888201596653,0.08161907391211953
7,0.22617424694585775,0.23601029952118335,0.9695383316792391,0.5915718160236813,0.46473117535456365,0.3602963205102043,0.006885305485285653,0.4855265455101121,0.5822374809652326,0.8222166371134466,0.818083429124002
8,0.30695398181186984,0.23233849863545164,0.46187031499791964,0.136738859191756,0.31016952579171886,0.09562603043337214,0.4711249696146973,0.6157295327070361,0.27005930355812047,0.5088855125732654,0.040158474881705875
9,0.8189164863055207,0.11113499722877851,0.22216892304216174,0.8694494341056858,0.8666254975582914,0.9077994307633173,0.2305648056316968,0.17125587531565845,0.2657208568983612,0.8731120298115885,0.7147073777894256
10,0.29053528100270254,0.36109160262679496,0.9092115706560298,0.7507855468655782,0.14380645430351058,0.22936217834455708,0.9635984335781766,0.17801406138557696,0.08778763232587472,0.6085152823184452,0.5373965995323291
11,0.9465070581660603,0.4167225505755533,0.5626534509217811,0.4009941358880512,0.16561660478138773,0.9524471096671259,0.7780272437618864,0.8870478542358998,0.3341588317992291,0.22668361774176304,0.9682711499290775
12,0.02154752412555372,0.6520783083864774,0.5507179373026083,0.9790142270053367,0.3521222725206342,0.4391602645681282,0.4957514815539148,0.37598271426487506,0.7422912414396688,0.9789445796028515,0.690445872176801
13,0.8087569260555928,0.34239609516935066,0.5259014480798098,0.3676230992191557,0.3765450570774641,0.23670224366772996,0.09938985614201523,0.49702464467128993,0.7995487121718631,0.10244039295021523,0.4535571006525494
14,0.3403753638081969,0.9953660942458494,0.7159549731536217,0.7773762724235833,0.6347065029939464,0.8749805913120896,0.9943961908293689,0.5837557145129512,0.2377430954517712,0.31132600435305735,0.0849707868900208
15,0.7246404340822522,0.07586924836301945,0.3588380687441931,0.7570003350672624,0.6968889097333854,0.8443988771016293,0.13945845819901104,0.4251972178626212,0.4126016738181463,0.17658262533925473,0.6444194907680356
16,0.17965059826625707,0.6871712446268493,0.2152584741967416,0.04914242422843906,0.7589338575665205,0.8956332599848346,0.461697015230052,0.30030653294250775,0.8151353736538353,0.6902253853917919,0.1733939100342996
17,0.593548624423116,0.7366778081654988,0.9396670949548412,0.04552123408498088,0.7971070960075161,0.9958866867271604,0.8623106808194428,0.09904845701861587,0.8519582753379494,0.5295245637069675,0.6130500699509548
18,0.793376152830183,0.28068075253841085,0.18620757081587402,0.47941408693392007,0.26530996883113256,0.6662791057958758,0.7073852618056353,0.3650289736513287,0.12034890617636007,0.8127541445679927,0.7020217992965486
19,0.10944729987210555,0.08122967211906307,0.39744111781262736,0.934537909633197,0.06008971473216329,0.9910804277305669,0.13179659800281218,0.42716433611548676,0.2724498755076359,0.32047084816290994,0.26157461193468545
20,0.05712096539934575,0.15001399939808713,0.8974533930817189,0.7178924440495941,0.3779066919399141,0.04482185269356842,0.39772467426790514,0.41454370768142934,0.5318776553394597,0.631758016122051,0.7707398570640636
21,0.48242726396952584,0.5149514361440205,0.3421052297222299,0.08670467758512468,0.4587095072292676,0.9606500911301473,0.7885341266212867,0.3736831009814843,0.653505751233468,0.6372132478742192,0.673116544724427
22,0.4993535284793329,0.7322519942907795,0.21055565888045136,0.9856722311661887,0.6039693599283951,0.10011711932770007,0.08626346737061552,0.2578382047503095,0.6401513413790457,0.2935429175104728,0.20748620279771202
23,0.7547632948012687,0.7427902622452291,0.4967343342990984,0.38470078327173196,0.6233626550970021,0.8244074617050271,0.005297741220975483,0.6408683077925332,0.5380557041823245,0.897942252454389,0.16516929063287278
24,0.8708159497917185,0.32761345848869494,0.9354776799945412,0.6182356501922068,0.8011584433319627,0.10192014509397695,0.2284738115118744,0.18717818109541717,0.11820442920663465,0.3280103650517163,0.15859660248525898
25,0.1034384888126968,0.5035060153076472,0.9166823008025752,0.3749280890599427,0.018300508268845328,0.5995156838118008,0.3284405061399255,0.41735549987462006,0.4862352204304893,0.62171637959967,0.9317381738420282
26,0.45171811416865393,0.17038175280031975,0.5898240358451919,0.09734281279148782,0.35400526783518194,0.40159158042738796,0.3592458933163739,0.0997499550023424,0.6942052426480013,0.2023907556212815,0.9102169201663178
27,0.19546462865284286,0.5349925853072311,0.26704409795488127,0.591576401364385,0.03424449895422377,0.06444187851459227,0.21183049727397774,0.1777275592460692,0.6265230426340017,0.33676455804760697,0.6232634874652471
28,0.13694760184898402,0.5752150602355546,0.7604344868215388,0.007250838562328887,0.8868524894293711,0.07205865172594483,0.08899893561628314,0.530180101112715,0.2993385755022463,0.7956285782042471,0.5169664612695767
29,0.1301428275477018,0.26111497924647054,0.6046947552267069,0.2648828724143585,0.3138129522221119,0.9718414980667823,0.16536129122266663,0.5862439934873196,0.1162537142475204,0.4082106858871716,0.28649199560008276
30,0.1600765596863577,0.11745940175980707,0.3114691230545015,0.9762156182005786,0.20203181845670826,0.07817391610527313,0.8279290116179661,0.9262196404467635,0.03647412169808961,0.43793644883599636,0.06074829435500517
31,0.12033607426686699,0.7844970332492041,0.7044750548793854,0.33384755824760215,0.07984506643786582,0.6594047703076608,0.3681117469177506,0.3205074637145665,0.15368466671808145,0.7315631437886078,0.7786924676436353
32,0.05825673989952407,0.722593853452263,0.2457798013273551,0.5688629540174578,0.412918121554641,0.2268659731835707,0.16112584142014819,0.616714493918695,0.46783292275334964,0.4649265619717786,0.27880183824152194
33,0.9450640375068358,0.0035730344599814723,0.8111379933847939,0.3958892779780788,0.32624490763270275,0.6015154773430469,0.7834967836773474,0.15480755273148739,0.40387675015856483,0.18305267253677193,0.19219247471236967
34,0.4913603265142603,0.5672349680783011,0.967563119329896,0.5560181356801555,0.09812706375312075,0.39300921276689527,0.5504854208725987,0.5434054379006799,0.2971502637992326,0.3270718933270613,0.7481454131593923
35,0.913308559194782,0.9324468687381796,0.7550684189552865,0.34285804522206653,0.21636672575201754,0.29658439817504445,0.5459169830473454,0.8524967112115321,0.5481070192095159,0.013922998979435275,0.0702854399066194
36,0.9340466286290376,0.9109180278255029,0.12139869480659471,0.9556205237963159,0.5318686544043181,0.09656519680214382,0.7875855520834047,0.608637246389498,0.00944860322408847,0.2347953619393136,0.2950740607125326
37,0.958610146033274,0.8736482846083206,0.41101411309224867,0.21769244237914787,0.49104185683769186,0.16251944726921852,0.3039120225488602,0.34589074738838443,0.021043869505080526,0.33772128133989243,0.09786785064611725
38,0.7321097026851386,0.7557377182036862,0.25451062502816213,0.9080702279358179,0.17176379379932882,0.5416958812036204,0.29934813155726747,0.9507150417786973,0.7461564026876649,0.2589476487476433,0.14232282417531983
39,0.8379827797241859,0.08023246546523988,0.42285659137376574,0.9076868990993798,0.6816977055032615,0.7909097732080553,0.6294581137795765,0.4927744799878585,0.06881503108929166,0.7124271172738608,0.666424538104637
40,0.39810438547056803,0.19411132660169317,0.31994623564827784,0.748131453065739,0.0013970847750465198,0.397770560174159,0.43114209518505675,0.24216300000811664,0.25683470087819105,0.9780647100898104,0.19285840143617572
41,0.002865826268628857,0.5360097216648216,0.4143817572495374,0.2240041553210127,0.8609414838928711,0.45588453438954923,0.6659487761405529,0.23861931906019962,0.8990429417992584,0.30785064652820604,0.49228458173622014
42,0.3710568189878406,0.8884763098359788,0.2289412234271775,0.8594893193307028,0.010571315989158725,0.04092239252563823,0.2691818270433518,0.9502266442626697,0.3855341416461012,0.4193276507466971,0.8152429065051292
43,0.2059012801135417,0.9506974175025312,0.6370003810082837,0.04468557269589857,0.9007307006855595,0.5702063775661679,0.17368985143904447,0.5678029569599925,0.9642315707470355,0.9357046565531685,0.4859001498948008
44,0.9660299096425496,0.3716880068273649,0.6587036348672275,0.3492197025102938,0.8333778024954241,0.8799187531241521,0.9288802498087612,0.12594302370539145,0.8899678885646974,0.11255988489144919,0.42039270470249357
45,0.5294302079166135,0.9454814590356713,0.16285624347239225,0.5344540103949276,0.2718488232822128,0.72098545882176,0.9076577530517491,0.25560933873242686,0.4277110286985263,0.4447787764303691,0.7924967159369758
46,0.8325544006806417,0.7035262654379696,0.10680734446774776,0.4017835722513101,0.5390480581825616,0.047052193771020434,0.4632828556807801,0.8234083309364453,0.16048699015209533,0.5010173400737198,0.6856700533527296
47,0.41065069161590706,0.23291849293521238,0.5600676657791585,0.10552618241451339,0.9152207579364817,0.080648577461646,0.6406217356817416,0.10228553844791832,0.004336382459205423,0.2888412888255625,0.5221506604797624
48,0.8042715588936579,0.18408933566125207,0.5408558414882457,0.5941667851412444,0.24650481947784797,0.12273829079647969,0.7317681653799881,0.15430745483167363,0.8493904739393301,0.9817725174326714,0.6134133541674488
49,0.19303360535020564,0.01957511971945014,0.06159896329600101,0.628558492862436,0.1896346162306204,0.4265844721563259,0.5073078155690107,0.10488623933828711,0.44311485222170144,0.5666186797415363,0.37672942763960515
50,0.5071295800250658,0.10708793329142652,0.4739097961679051,0.6813152711999286,0.005264902331041155,0.19582340176074675,0.8144499083797653,0.4651415689808488,0.5232322839654043,0.9885626220519251,0.2728913104403905
51,0.6817893486476386,0.1331862496978915,0.7194602877230316,0.5650178142699476,0.2316487019668817,0.6432760625563375,0.7063864924125189,0.25520157194150295,0.21579690000704832,0.7232640261357081,0.6503603559607083
52,0.8808852414177445,0.8403834334489251,0.49734841318761136,0.42912193313718083,0.21414606172875972,0.49213562476094197,0.9612970432044821,0.5342526808679989,0.19158988456266668,0.8743937984306411,0.03353625884764744
